conference,year,openalex_id,title,cited_by_count,source_id,source_name,is_award
AAAI,2013,https://openalex.org/W62192748,Spectral Rotation versus K-Means in Spectral Clustering,176,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2013,https://openalex.org/W2399260173,Convex Subspace Representation Learning from Multi-View Data,166,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2013,https://openalex.org/W1510564526,A General Formal Framework for Pathfinding Problems with Multiple Agents,155,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2013,https://openalex.org/W1682895868,Learning Collaborative Impedance-Based Robot Behaviors,150,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
CHI,2013,https://openalex.org/W2056279562,phyloseq: An R Package for Reproducible Interactive Analysis and Graphics of Microbiome Census Data,21051,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2005821483,BrainNet Viewer: A Network Visualization Tool for Human Brain Connectomics,4174,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2114891756,Yield Trends Are Insufficient to Double Global Crop Production by 2050,3291,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2091808438,Graphical Tools for Network Meta-Analysis in STATA,2320,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2072022921,A DNA-Based Registry for All Animal Species: The Barcode Index Number (BIN) System,2227,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2030182499,The Smartphone Addiction Scale: Development and Validation of a Short Version for Adolescents,1965,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2014274241,In Silico Approach for Predicting Toxicity of Peptides and Proteins,1914,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2126496132,Online Survival Analysis Software to Assess the Prognostic Value of Biomarkers Using Transcriptomic Data in Non-Small-Cell Lung Cancer,1835,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2119595472,"Personality, Gender, and Age in the Language of Social Media: The Open-Vocabulary Approach",1707,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2027266940,"Positive Outcomes Influence the Rate and Time to Publication, but Not the Impact Factor of Publications of Clinical Trial Results",1692,https://openalex.org/S202381698,PLoS ONE,0
CHI,2013,https://openalex.org/W2026216899,An Empirical Analysis of the Antecedents and Performance Consequences of Using the Moodle Platform,413,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2018715879,Factors Affecting Students’ Acceptance of e-Learning Environments in Developing Countries:A Structural Equation Modeling Approach,167,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2327815153,Engaging Computer Science Students through Gamification in an Online Social Network Based Collaborative Learning Environment,119,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2328029535,A Review of Routing Protocols for Mobile Ad-Hoc NETworks (MANET),107,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2010352676,The Acceptance of Social Networking as a Learning Tools at University of Bahrain,69,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2308819871,The Evaluation of a Moodle Based Adaptive e-Learning System,57,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2315088161,Personal Rehabilitation Exercise Assistant with Kinect and Dynamic Time Warping,53,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2332308761,Animation Trends in Education,48,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2045356561,Challenges and Opportunities of Cloud-Based Mobile Learning,32,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W2323120370,Diagnostic Assessment for Improving Teaching Practice,32,https://openalex.org/S2764421862,International Journal of Information and Education Technology,0
CHI,2013,https://openalex.org/W1801383082,Surveying Ethnic Minorities and Immigrant Populations : Methodological Challenges and Research Strategies,121,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W1609963858,Mobility in Transition : Migration Patterns after EU Enlargement,91,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W4242447105,2. Liquid migration. Dynamic and fluid patterns of post-accession migration flows,67,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W2095596084,"Gender, Migration and Categorisation : Making Distinctions between Migrants in Western Countries, 1945-2010",65,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W4211159215,Syntax of Dutch: Adjectives and Adjective Phrases,53,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W3137997461,"CHAPTER 2. Media Archaeology: Where Film History, Media Art, and New Media (Can) Meet",52,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W4210974180,Installation Art and the Museum,43,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W1830869134,"Battlefields of Negotiation : Control, Agency, and Ownership in World of Warcraft",41,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W4247426206,The Electoral Consequences of Third Way Welfare State Reforms,27,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
CHI,2013,https://openalex.org/W4251219524,Chapter 2 Projection Of Noun Phrases I: Complementation,23,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
IJCAI,2013,https://openalex.org/W58333609,Small System dynamics models for big issues: Triple jump towards real-world complexity,125,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W2258728934,"Amsterdam as a Sustainable European Metropolis: Integration of Water, Energy and Material Flows",63,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W135939187,The response of mangrove soil surface elevation to sea level rise,63,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W2116314432,Finite Element Modelling of Seismic Liquefaction in Soils,55,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W184452495,Designing Procedurally Generated Levels,53,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W60779146,Automatic generation of CityGML LoD3 building models from IFC models,42,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W2170626514,Daylight and View: The Influence of Windows on the Visual Quality of Indoor Spaces,37,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W135578816,Multiscale Lattice Boltzmann-Finite Element Modelling of Transport Properties in Cement-based Materials,36,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W41333509,A Method for Enterprise Ontology based Design of Enterprise Information Systems,33,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
IJCAI,2013,https://openalex.org/W2118431375,Embodied Typology of Positive Emotions The Development of a Tool to Facilitate Emotional Granularity in Design,29,https://openalex.org/S4306400906,Research Repository (Delft University of Technology),0
S&P,2013,https://openalex.org/W2542459869,Apache Spark,2243,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W2250384498,YFCC100M,1500,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W1837843568,The rise of social bots,1479,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W2544710688,Blockchain beyond bitcoin,1173,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W2263936035,Accountability in algorithmic decision making,585,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W2290712622,"Borg, Omega, and Kubernetes",527,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W2196674927,Schema.org,398,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W2492085449,Smart cities,314,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W2344444819,On the naturalness of software,283,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2013,https://openalex.org/W2395092677,Improving API usability,270,https://openalex.org/S103482838,Communications of the ACM,0
VLDB,2013,https://openalex.org/W2096544401,Distributed GraphLab,1667,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2069980026,Approximate frequency counts over data streams,1194,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2165093166,Challenges and opportunities with big data,1047,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2108399535,Scalable k-means++,625,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2056748234,CrowdER,509,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2104993419,Interactive analytical processing in big data systems,464,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2023536175,Truss decomposition in massive networks,408,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2044849727,The MADlib analytics library,362,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2169585110,A Bayesian approach to discovering truth from conflicting sources for data integration,351,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2013,https://openalex.org/W2118212234,Efficient subgraph matching on billion node graphs,346,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
AAAI,2012,https://openalex.org/W3177318507,Informer: Beyond Efficient Transformer for Long Sequence Time-Series Forecasting,5366,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2012,https://openalex.org/W3169450514,Graph Neural Network-Based Anomaly Detection in Multivariate Time Series,1052,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2012,https://openalex.org/W3174873843,R3Det: Refined Single-Stage Detector with Feature Refinement for Rotating Object,1002,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2012,https://openalex.org/W3118341329,Voxel R-CNN: Towards High Performance Voxel-based 3D Object Detection,910,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2012,https://openalex.org/W3174022889,Spatial-Temporal Fusion Graph Neural Networks for Traffic Flow Forecasting,799,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2012,https://openalex.org/W3112044954,Personalized Cross-Silo Federated Learning on Non-IID Data,626,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2012,https://openalex.org/W3128412859,Learning Modality-Specific Representations with Self-Supervised Multi-Task Learning for Multimodal Sentiment Analysis,603,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
