conference,award_year,work_id,work_title,author_id,author_name,author_position,cited_by_count
ICSE,2015,W4231112027,Avoiding Security Pitfalls with Functional Programming: A Report on the Development of a Secure XML Validator,A5110266367,Damien Doligez,first,4
ICSE,2015,W4231112027,Avoiding Security Pitfalls with Functional Programming: A Report on the Development of a Secure XML Validator,A5109260860,Christèle Faure,middle,4
ICSE,2015,W4231112027,Avoiding Security Pitfalls with Functional Programming: A Report on the Development of a Secure XML Validator,A5087963362,Thérèse Hardin,middle,4
ICSE,2015,W4231112027,Avoiding Security Pitfalls with Functional Programming: A Report on the Development of a Secure XML Validator,A5045680792,Manuel Maarek,last,4
ICSE,2015,W4241698236,A Security Practices Evaluation Framework,A5101506825,Patrick Morrison,first,12
ICSE,2016,W3034266348,CO 2 Injection Monitoring by Viscoelastic Full Waveform Inversion,A5055825885,Gabriel Fabien‐Ouellet,first,0
ICSE,2016,W3034266348,CO 2 Injection Monitoring by Viscoelastic Full Waveform Inversion,A5056185046,Erwan Gloaguen,middle,0
ICSE,2016,W3034266348,CO 2 Injection Monitoring by Viscoelastic Full Waveform Inversion,A5082069042,Bernard Giroux,last,0
ICSE,2016,W2279664082,A Comparison of Regular and Thermal Cameras for Traffic Data Collection under Varying Lighting and Temperature Conditions in Multimodal Environments,A5009741300,Ting Fu,first,1
ICSE,2016,W2279664082,A Comparison of Regular and Thermal Cameras for Traffic Data Collection under Varying Lighting and Temperature Conditions in Multimodal Environments,A5071670543,Joshua Stipancic,middle,1
ICSE,2016,W2279664082,A Comparison of Regular and Thermal Cameras for Traffic Data Collection under Varying Lighting and Temperature Conditions in Multimodal Environments,A5015845450,Sohail Zangenehpour,middle,1
ICSE,2016,W2279664082,A Comparison of Regular and Thermal Cameras for Traffic Data Collection under Varying Lighting and Temperature Conditions in Multimodal Environments,A5076568601,Luis Miranda-Moreno,middle,1
ICSE,2016,W2279664082,A Comparison of Regular and Thermal Cameras for Traffic Data Collection under Varying Lighting and Temperature Conditions in Multimodal Environments,A5071891413,Nicolas Saunier,last,1
ICSE,2016,W2550298870,Accurate Prediction of Sloshing Waves in Tanks by an Adaptive Two-Fluid Incompressible Front-Tracking Approach,A5106430491,A. Hay,first,0
ICSE,2016,W2550298870,Accurate Prediction of Sloshing Waves in Tanks by an Adaptive Two-Fluid Incompressible Front-Tracking Approach,A5025153460,Stéphane Étienne,middle,0
ICSE,2016,W2550298870,Accurate Prediction of Sloshing Waves in Tanks by an Adaptive Two-Fluid Incompressible Front-Tracking Approach,A5064304951,D. Pelletier,middle,0
ICSE,2016,W2550298870,Accurate Prediction of Sloshing Waves in Tanks by an Adaptive Two-Fluid Incompressible Front-Tracking Approach,A5023348307,L. Brosset,last,0
ICSE,2018,W2783170508,$C^1$ actions on manifolds by lattices in Lie groups with sufficiently high rank,A5031669889,Danijela Damjanović,first,0
ICSE,2018,W2783170508,$C^1$ actions on manifolds by lattices in Lie groups with sufficiently high rank,A5100403348,Zhiyuan Zhang,last,0
ICSE,2018,W2797020495,$\mathcal{G}$-Distillation: Reducing Overconfident Errors on Novel Samples,A5100742450,Zhizhong Li,first,0
ICSE,2018,W2797020495,$\mathcal{G}$-Distillation: Reducing Overconfident Errors on Novel Samples,A5009682734,Derek Hoiem,last,0
ICSE,2018,W2810147476,$(Δ+1)$ Coloring in the Congested Clique Model,A5022875077,Merav Parter,first,14
IJCAI,2003,W36043209,A revised algorithm for latent semantic analysis,A5015950959,Xiangen Hu,first,15
IJCAI,2003,W36043209,A revised algorithm for latent semantic analysis,A5101651345,Zhiqiang Cai,middle,15
IJCAI,2003,W36043209,A revised algorithm for latent semantic analysis,A5065112237,Max M. Louwerse,middle,15
IJCAI,2003,W36043209,A revised algorithm for latent semantic analysis,A5006905045,Andrew M. Olney,middle,15
IJCAI,2003,W36043209,A revised algorithm for latent semantic analysis,A5083523172,Phanni Penumatsa,middle,15
IJCAI,2003,W36043209,A revised algorithm for latent semantic analysis,A5111992632,Art Graesser,last,15
IJCAI,2003,W167006859,Collaborative web search,A5065595661,Barry Smyth,first,55
IJCAI,2003,W167006859,Collaborative web search,A5075677474,Evelyn Balfe,middle,55
IJCAI,2003,W167006859,Collaborative web search,A5015319740,Peter Briggs,middle,55
IJCAI,2003,W167006859,Collaborative web search,A5087775599,Maurice Coyle,middle,55
IJCAI,2003,W167006859,Collaborative web search,A5044245950,Jill Freyne,last,55
IJCAI,2003,W106632538,Shared Activity Coordination,A5025699534,Bradley J. Clement,first,0
IJCAI,2003,W106632538,Shared Activity Coordination,A5113740542,Anthony Barrett,last,0
IJCAI,2007,W1526834678,A multiobjective frontier search algorithm,A5000302173,L. Mandow,first,7
IJCAI,2007,W1526834678,A multiobjective frontier search algorithm,A5067610387,José-Luís Pérez-de-la-Cruz,last,7
IJCAI,2007,W46519310,"Probabilistic mobile manipulation in dynamic environments, with application to opening doors",A5067603809,Anna Petrovskaya,first,67
IJCAI,2007,W46519310,"Probabilistic mobile manipulation in dynamic environments, with application to opening doors",A5112456378,Andrew Y. Ng,last,67
IJCAI,2007,W96574868,Inferring complex agent motions from partial trajectory observations,A5047278339,Finnegan Southey,first,23
IJCAI,2007,W96574868,Inferring complex agent motions from partial trajectory observations,A5005897295,Wesley Loh,middle,23
IJCAI,2007,W96574868,Inferring complex agent motions from partial trajectory observations,A5014163352,Dana Wilkinson,last,23
IJCAI,2011,W2589056232,"""Quality"" in Trade Mark Law",A5054781707,Andrew Griffiths,first,0
IJCAI,2011,W2565843613,A Multidisciplinary Endeavour in Functional Nuclear Medicine Imaging for in vivo cancer studies,A5043728881,Mahbubunnabi Tamal,first,0
IJCAI,2011,W2529403638,"A Clockwork Operetta (three tableaux for mezzo-soprano, viola and piano)",A5037010707,Karen Payne Malone,first,0
IJCAI,2011,W2529403638,"A Clockwork Operetta (three tableaux for mezzo-soprano, viola and piano)",A5030092619,Ebb Trio,last,0
IJCAI,2015,W2404327768,Sofia: how to make FCA polynomial?,A5008726086,Aleksey Buzmakov,first,5
IJCAI,2015,W2404327768,Sofia: how to make FCA polynomial?,A5004960011,Sergei O. Kuznetsov,middle,5
IJCAI,2015,W2404327768,Sofia: how to make FCA polynomial?,A5026515643,Amedeo Napoli,last,5
IJCAI,2015,W2296385786,Complexity-Sensitive Decision Procedures for Abstract Argumentation (Extended Abstract),A5064606350,Wolfgang Dvořák,first,4
IJCAI,2015,W2296385786,Complexity-Sensitive Decision Procedures for Abstract Argumentation (Extended Abstract),A5081120128,Matti Järvisalo,middle,4
IJCAI,2015,W2296385786,Complexity-Sensitive Decision Procedures for Abstract Argumentation (Extended Abstract),A5059688960,Johannes Wallner,middle,4
IJCAI,2015,W2296385786,Complexity-Sensitive Decision Procedures for Abstract Argumentation (Extended Abstract),A5006053030,Stefan Woltran,last,4
IJCAI,2015,W2601952395,"Proceedings of the Twenty-Fourth International Joint Conference on Artificial Intelligence, IJCAI 2015, Buenos Aires, Argentina, July 25-31, 2015",A5050151740,Georg Gottlob,first,0
IJCAI,2015,W2601952395,"Proceedings of the Twenty-Fourth International Joint Conference on Artificial Intelligence, IJCAI 2015, Buenos Aires, Argentina, July 25-31, 2015",A5072659963,Marco Manna,middle,0
IJCAI,2015,W2601952395,"Proceedings of the Twenty-Fourth International Joint Conference on Artificial Intelligence, IJCAI 2015, Buenos Aires, Argentina, July 25-31, 2015",A5067962748,Andréas Pieris,last,0
IJCAI,2016,W2997464703,Neural quadratic discriminant analysis,A5081216926,PaganMarino,first,0
IJCAI,2016,W2997464703,Neural quadratic discriminant analysis,A5078381096,P SimoncelliEero,middle,0
IJCAI,2016,W2997464703,Neural quadratic discriminant analysis,A5031394117,C RustNicole,last,0
IJCAI,2016,W2282178656,Optimal Schedules in Multitask Motor Learning,A5056005179,Jeong-Yoon Lee,first,20
IJCAI,2016,W2282178656,Optimal Schedules in Multitask Motor Learning,A5003384121,Young-Min Oh,middle,20
IJCAI,2016,W2282178656,Optimal Schedules in Multitask Motor Learning,A5080646031,Sungshin Kim,middle,20
IJCAI,2016,W2282178656,Optimal Schedules in Multitask Motor Learning,A5089843782,Robert A. Scheidt,middle,20
IJCAI,2016,W2282178656,Optimal Schedules in Multitask Motor Learning,A5018143444,Nicolas Schweighofer,last,20
IJCAI,2016,W2550869724,Comparison of Different Generalizations of Clustering Coefficient and Local Efficiency for Weighted Undirected Graphs,A5000576164,Yu Wang,first,96
IJCAI,2016,W2550869724,Comparison of Different Generalizations of Clustering Coefficient and Local Efficiency for Weighted Undirected Graphs,A5080608636,Eshwar Gorakhnath Ghumare,middle,96
IJCAI,2016,W2550869724,Comparison of Different Generalizations of Clustering Coefficient and Local Efficiency for Weighted Undirected Graphs,A5071341444,Rik Vandenberghe,middle,96
IJCAI,2016,W2550869724,Comparison of Different Generalizations of Clustering Coefficient and Local Efficiency for Weighted Undirected Graphs,A5006794669,Patrick Dupont,last,96
IJCAI,2018,W2953600587,$\eta$-Deformation of the $AdS_{5}\times S^{5}$ Pure Spinor Superstring,A5030883890,Héctor A. Benítez,first,0
IJCAI,2018,W2953600587,$\eta$-Deformation of the $AdS_{5}\times S^{5}$ Pure Spinor Superstring,A5072278119,Victor O. Rivelles,last,0
IJCAI,2018,W2891753975,(Quantum) matter characteristics resulting from the multi-layer statistical formulation of general relativity,A5029118302,Pierre A. Mandrin,first,0
IJCAI,2018,W2904143830,3D Point Cloud Learning for Large-scale Environment Analysis and Place Recognition.,A5100462351,Zhe Liu,first,0
IJCAI,2018,W2904143830,3D Point Cloud Learning for Large-scale Environment Analysis and Place Recognition.,A5042268476,Shunbo Zhou,middle,0
IJCAI,2018,W2904143830,3D Point Cloud Learning for Large-scale Environment Analysis and Place Recognition.,A5082940158,Chuanzhe Suo,middle,0
IJCAI,2018,W2904143830,3D Point Cloud Learning for Large-scale Environment Analysis and Place Recognition.,A5081389855,Yingtian Liu,middle,0
IJCAI,2018,W2904143830,3D Point Cloud Learning for Large-scale Environment Analysis and Place Recognition.,A5107772128,Hesheng Wang,middle,0
IJCAI,2018,W2904143830,3D Point Cloud Learning for Large-scale Environment Analysis and Place Recognition.,A5100707660,Yunhui Liu,last,0
INFOCOM,2014,W2033496582,CorLayer: A Transparent Link Correlation Layer for Energy-Efficient Broadcast,A5100328229,Shuai Wang,first,28
INFOCOM,2014,W2033496582,CorLayer: A Transparent Link Correlation Layer for Energy-Efficient Broadcast,A5060033947,Song Min Kim,middle,28
INFOCOM,2014,W2033496582,CorLayer: A Transparent Link Correlation Layer for Energy-Efficient Broadcast,A5082653046,Yunhuai Liu,middle,28
INFOCOM,2014,W2033496582,CorLayer: A Transparent Link Correlation Layer for Energy-Efficient Broadcast,A5062708755,Guang Tan,middle,28
INFOCOM,2014,W2033496582,CorLayer: A Transparent Link Correlation Layer for Energy-Efficient Broadcast,A5038811034,Tian He,last,28
INFOCOM,2014,W2036771712,An Efficient Protocol for RFID Multigroup Threshold-Based Classification Based on Sampling and Logical Bitmap,A5006055233,Wen Luo,first,13
INFOCOM,2014,W2036771712,An Efficient Protocol for RFID Multigroup Threshold-Based Classification Based on Sampling and Logical Bitmap,A5052243076,Qiao Yan,middle,13
INFOCOM,2014,W2036771712,An Efficient Protocol for RFID Multigroup Threshold-Based Classification Based on Sampling and Logical Bitmap,A5006184530,Shigang Chen,middle,13
INFOCOM,2014,W2036771712,An Efficient Protocol for RFID Multigroup Threshold-Based Classification Based on Sampling and Logical Bitmap,A5100337268,Min Chen,last,13
INFOCOM,2014,W2033233650,Dynamic Compression-Transmission for Energy-Harvesting Multihop Networks With Correlated Sources,A5086570524,Cristiano Tapparello,first,57
INFOCOM,2014,W2033233650,Dynamic Compression-Transmission for Energy-Harvesting Multihop Networks With Correlated Sources,A5017736224,Osvaldo Simeone,middle,57
INFOCOM,2014,W2033233650,Dynamic Compression-Transmission for Energy-Harvesting Multihop Networks With Correlated Sources,A5012618073,Michele Rossi,last,57
INFOCOM,2018,W7134028530,Test of Halperin-Lubensky-Ma crossover function at the N-Sm-A transition in liquid crystal binary mixtures via high-resolution birefringence measurements.,A5121385257,Sevtap Yıldız,first,0
INFOCOM,2018,W7134028530,Test of Halperin-Lubensky-Ma crossover function at the N-Sm-A transition in liquid crystal binary mixtures via high-resolution birefringence measurements.,A5058877947,M.C. Cetinkaya,middle,0
INFOCOM,2018,W7134028530,Test of Halperin-Lubensky-Ma crossover function at the N-Sm-A transition in liquid crystal binary mixtures via high-resolution birefringence measurements.,A5002563905,Şenay Üstünel,middle,0
INFOCOM,2018,W7134028530,Test of Halperin-Lubensky-Ma crossover function at the N-Sm-A transition in liquid crystal binary mixtures via high-resolution birefringence measurements.,A5052692249,Haluk Özbek,middle,0
INFOCOM,2018,W7134028530,Test of Halperin-Lubensky-Ma crossover function at the N-Sm-A transition in liquid crystal binary mixtures via high-resolution birefringence measurements.,A5042560243,Jan Thoen,last,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128192259,A. M. Sirunyan,first,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128190636,A. R. Tumasyan,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128150210,W. Adam,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128143649,F. Ambrogi,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128158921,E. Asilar,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128193272,T. Bergauer,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128131485,J. Brandstetter,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128197120,E. Brondolin,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128135923,M. Dragicevic,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128206540,J. Eroe,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128187960,A. Escalante Del Valle,middle,0
INFOCOM,2018,W7133748491,Study of the underlying event in top quark pair production in pp collisions at 13 TeV,A5128171312,M. Flechl,middle,0
