conference,year,title,authors,pages,dblp_row_id,match_score,title_score,year_score,author_overlap,match_status,candidate_rank,openalex_id,openalex_doi,openalex_title,openalex_publication_date,openalex_publication_year,openalex_cited_by_count,openalex_primary_source,openalex_type,openalex_authorships,error
AAAI,2000,An Adaptive Planner Based on Learning of Planning Performance.,Kreshna Gopal; Thomas R. Ioerger,1073,DBLP_0000174,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W10377101,https://doi.org/10.1128/iai.67.7.3276-3283.1999,An Adaptive Planner Based on Learning of Planning Performance,2000-07-30,2000.0,3.0,National Conference on Artificial Intelligence,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5106132411"", ""display_name"": ""Kreshna Gopal"", ""orcid"": null}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Kreshna Gopal"", ""raw_affiliation_strings"": [], ""raw_orcid"": null, ""affiliations"": []}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5048876954"", ""display_name"": ""Thomas R. Ioerger"", ""orcid"": ""https://orcid.org/0000-0001-8702-9102""}, ""institutions"": [{""id"": ""https://openalex.org/I2801613365"", ""display_name"": ""Mitchell Institute"", ""ror"": ""https://ror.org/03ds72003"", ""country_code"": ""US"", ""type"": ""nonprofit"", ""lineage"": [""https://openalex.org/I2801613365""]}, {""id"": ""https://openalex.org/I91045830"", ""display_name"": ""Texas A&M University"", ""ror"": ""https://ror.org/01f5ytq51"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I91045830""]}], ""countries"": [""US""], ""is_corresponding"": false, ""raw_author_name"": ""Thomas R. Ioerger"", ""raw_affiliation_strings"": [""Texas A&M University""], ""raw_orcid"": ""https://orcid.org/0000-0001-8702-9102"", ""affiliations"": [{""raw_affiliation_string"": ""Texas A&M University"", ""institution_ids"": [""https://openalex.org/I2801613365"", ""https://openalex.org/I91045830""]}]}]",
AAAI,2000,"Knowledge Representation on the Internet: Achieving Interoperability in a Dynamic, Distributed Environment.",Jeff Heflin,1074,DBLP_0000175,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W321223674,,"Knowledge Representation on the Internet: Achieving Interoperability in a Dynamic, Distributed Environment",2000-07-30,2000.0,4.0,National Conference on Artificial Intelligence,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5065113414"", ""display_name"": ""Jeff Heflin"", ""orcid"": ""https://orcid.org/0000-0002-7290-1495""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": true, ""raw_author_name"": ""Jeff Heflin"", ""raw_affiliation_strings"": [], ""raw_orcid"": ""https://orcid.org/0000-0002-7290-1495"", ""affiliations"": []}]",
AAAI,2000,Using Pattern Databases to Find Macro Operators.,István T. Hernádvölgyi,1075,DBLP_0000176,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W1527133581,,Using Pattern Databases to Find Macro Operators,2000-07-30,2000.0,1.0,National Conference on Artificial Intelligence,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5037106561"", ""display_name"": ""István T. Hernádvölgyi"", ""orcid"": null}, ""institutions"": [{""id"": ""https://openalex.org/I153718931"", ""display_name"": ""University of Ottawa"", ""ror"": ""https://ror.org/03c4mmv16"", ""country_code"": ""CA"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I153718931""]}], ""countries"": [""CA""], ""is_corresponding"": true, ""raw_author_name"": ""István T. Hernádvölgyi"", ""raw_affiliation_strings"": [""University of Ottawa""], ""affiliations"": [{""raw_affiliation_string"": ""University of Ottawa"", ""institution_ids"": [""https://openalex.org/I153718931""]}]}]",
AAAI,2000,Autonomous Multi-Agent Docking Using Color Segmentation.,Jeff Hyams,1076,DBLP_0000177,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W154883978,,Autonomous Multi-Agent Docking Using Color Segmentation,2000-07-30,2000.0,1.0,National Conference on Artificial Intelligence,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5114256011"", ""display_name"": ""Jeff Hyams"", ""orcid"": null}, ""institutions"": [{""id"": ""https://openalex.org/I2613432"", ""display_name"": ""University of South Florida"", ""ror"": ""https://ror.org/032db5x82"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I2613432""]}], ""countries"": [""US""], ""is_corresponding"": true, ""raw_author_name"": ""Jeff Hyams"", ""raw_affiliation_strings"": [""University of South FLorida""], ""affiliations"": [{""raw_affiliation_string"": ""University of South FLorida"", ""institution_ids"": [""https://openalex.org/I2613432""]}]}]",
AAAI,2000,Graph-Based Hierarchical Conceptual Clustering in Structural Databases.,Istvan Jonyer; Lawrence B. Holder; Diane J. Cook,1078,DBLP_0000179,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W1534284222,,Graph-Based Hierarchical Conceptual Clustering in Structural Databases,2000-07-30,2000.0,5.0,,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5031265450"", ""display_name"": ""István Jónyer"", ""orcid"": null}, ""institutions"": [{""id"": ""https://openalex.org/I189196454"", ""display_name"": ""The University of Texas at Arlington"", ""ror"": ""https://ror.org/019kgqr73"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I189196454""]}], ""countries"": [""US""], ""is_corresponding"": false, ""raw_author_name"": ""István Jónyer"", ""raw_affiliation_strings"": [""University of Texas at Arlington""], ""raw_orcid"": null, ""affiliations"": [{""raw_affiliation_string"": ""University of Texas at Arlington"", ""institution_ids"": [""https://openalex.org/I189196454""]}]}, {""author_position"": ""middle"", ""author"": {""id"": ""https://openalex.org/A5044712355"", ""display_name"": ""Lawrence B. Holder"", ""orcid"": ""https://orcid.org/0000-0002-6586-3144""}, ""institutions"": [{""id"": ""https://openalex.org/I189196454"", ""display_name"": ""The University of Texas at Arlington"", ""ror"": ""https://ror.org/019kgqr73"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I189196454""]}], ""countries"": [""US""], ""is_corresponding"": false, ""raw_author_name"": ""Lawrence B. Holder"", ""raw_affiliation_strings"": [""University of Texas at Arlington""], ""raw_orcid"": ""https://orcid.org/0000-0002-6586-3144"", ""affiliations"": [{""raw_affiliation_string"": ""University of Texas at Arlington"", ""institution_ids"": [""https://openalex.org/I189196454""]}]}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5048183050"", ""display_name"": ""Diane J. Cook"", ""orcid"": ""https://orcid.org/0000-0002-4441-7508""}, ""institutions"": [{""id"": ""https://openalex.org/I189196454"", ""display_name"": ""The University of Texas at Arlington"", ""ror"": ""https://ror.org/019kgqr73"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I189196454""]}], ""countries"": [""US""], ""is_corresponding"": false, ""raw_author_name"": ""Diane J. Cook"", ""raw_affiliation_strings"": [""University of Texas at Arlington""], ""raw_orcid"": ""https://orcid.org/0000-0002-4441-7508"", ""affiliations"": [{""raw_affiliation_string"": ""University of Texas at Arlington"", ""institution_ids"": [""https://openalex.org/I189196454""]}]}]",
AAAI,2000,An Implementation of the Combinatorial Auction Problem in ECLiPSe.,Robert Menke; Rina Dechter,1084,DBLP_0000185,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W140267810,,An Implementation of the Combinatorial Auction Problem in ECLiPSe,2000-07-30,2000.0,3.0,National Conference on Artificial Intelligence,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5090061474"", ""display_name"": ""Robert Menke"", ""orcid"": ""https://orcid.org/0000-0002-2523-8221""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Robert Menke"", ""raw_affiliation_strings"": [], ""raw_orcid"": ""https://orcid.org/0000-0002-2523-8221"", ""affiliations"": []}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5053651798"", ""display_name"": ""Rina Dechter"", ""orcid"": null}, ""institutions"": [{""id"": ""https://openalex.org/I204250578"", ""display_name"": ""University of California, Irvine"", ""ror"": ""https://ror.org/04gyf1771"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I204250578""]}], ""countries"": [""US""], ""is_corresponding"": false, ""raw_author_name"": ""Rina Dechter"", ""raw_affiliation_strings"": [""[University of California, Irvine]""], ""raw_orcid"": null, ""affiliations"": [{""raw_affiliation_string"": ""[University of California, Irvine]"", ""institution_ids"": [""https://openalex.org/I204250578""]}]}]",
AAAI,2000,Deriving and Using Abstract Representation in Behavior-Based Systems.,Monica N. Nicolescu; Maja J. Mataric,1087,DBLP_0000188,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W1486941737,,Deriving and Using Abstract Representation in Behavior-Based Systems,2000-07-30,2000.0,2.0,,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5043342974"", ""display_name"": ""Monica Nicolescu"", ""orcid"": ""https://orcid.org/0009-0009-8748-7918""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Monica Nicolescu"", ""raw_affiliation_strings"": [], ""raw_orcid"": ""https://orcid.org/0009-0009-8748-7918"", ""affiliations"": []}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5010248533"", ""display_name"": ""Maja J. Matarić"", ""orcid"": ""https://orcid.org/0000-0001-8958-6666""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Maja J. Matarić"", ""raw_affiliation_strings"": [], ""raw_orcid"": ""https://orcid.org/0000-0001-8958-6666"", ""affiliations"": []}]",
AAAI,2000,Representation and Evolution of Lego-Based Assemblies.,Maxim Peysakhov; Vlada Galinskaya; William C. Regli,1089,DBLP_0000190,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W165864926,,Representation and Evolution of Lego-Based Assemblies,2000-07-30,2000.0,4.0,,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5108190181"", ""display_name"": ""Maxim Peysakhov"", ""orcid"": null}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Maxim Peysakhov"", ""raw_affiliation_strings"": [], ""raw_orcid"": null, ""affiliations"": []}, {""author_position"": ""middle"", ""author"": {""id"": ""https://openalex.org/A5082540102"", ""display_name"": ""Vlada Galinskaya"", ""orcid"": null}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Vlada Galinskaya"", ""raw_affiliation_strings"": [], ""raw_orcid"": null, ""affiliations"": []}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5012260180"", ""display_name"": ""William C. Regli"", ""orcid"": ""https://orcid.org/0000-0002-3729-4490""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""William C. Regli"", ""raw_affiliation_strings"": [], ""raw_orcid"": null, ""affiliations"": []}]",
AAAI,2000,Intelligent Monitoring in a Robotic Assistant for the Elderly.,Sailesh Ramakrishnan; Martha E. Pollack,1090,DBLP_0000191,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W59290995,,Intelligent Monitoring in a Robotic Assistant for the Elderly,2000-07-30,2000.0,2.0,National Conference on Artificial Intelligence,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5040216247"", ""display_name"": ""Sailesh Ramakrishnan"", ""orcid"": null}, ""institutions"": [{""id"": ""https://openalex.org/I170201317"", ""display_name"": ""University of Pittsburgh"", ""ror"": ""https://ror.org/01an3r305"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I170201317""]}], ""countries"": [""US""], ""is_corresponding"": false, ""raw_author_name"": ""Sailesh Ramakrishnan"", ""raw_affiliation_strings"": [""University of Pittsburgh""], ""raw_orcid"": null, ""affiliations"": [{""raw_affiliation_string"": ""University of Pittsburgh"", ""institution_ids"": [""https://openalex.org/I170201317""]}]}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5109042638"", ""display_name"": ""Martha E. Pollack"", ""orcid"": null}, ""institutions"": [{""id"": ""https://openalex.org/I170201317"", ""display_name"": ""University of Pittsburgh"", ""ror"": ""https://ror.org/01an3r305"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I170201317""]}], ""countries"": [""US""], ""is_corresponding"": false, ""raw_author_name"": ""Martha E. Pollack"", ""raw_affiliation_strings"": [""University of Pittsburgh""], ""raw_orcid"": null, ""affiliations"": [{""raw_affiliation_string"": ""University of Pittsburgh"", ""institution_ids"": [""https://openalex.org/I170201317""]}]}]",
AAAI,2000,Towards Efficient Negotiation Mechanisms for Collaboration.,Timothy W. Rauenbusch,1091,DBLP_0000192,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W16554708,,Towards Efficient Negotiation Mechanisms for Collaboration,2000-07-30,2000.0,1.0,Minerva Gastroenterologica e Dietologica,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5075032669"", ""display_name"": ""Timothy W. Rauenbusch"", ""orcid"": null}, ""institutions"": [{""id"": ""https://openalex.org/I2801851002"", ""display_name"": ""Harvard University Press"", ""ror"": ""https://ror.org/006v7bf86"", ""country_code"": ""US"", ""type"": ""other"", ""lineage"": [""https://openalex.org/I136199984"", ""https://openalex.org/I2801851002""]}], ""countries"": [""US""], ""is_corresponding"": true, ""raw_author_name"": ""Timothy W. Rauenbusch"", ""raw_affiliation_strings"": [""Harvard University""], ""affiliations"": [{""raw_affiliation_string"": ""Harvard University"", ""institution_ids"": [""https://openalex.org/I2801851002""]}]}]",
AAAI,2000,Behavior Acquisition and Classification: A Case Study in Robotic Soccer.,Patrick Riley; Manuela M. Veloso,1092,DBLP_0000193,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W1517062018,,Behavior Acquisition and Classification: A Case Study in Robotic Soccer,2000-07-30,2000.0,0.0,,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5075031230"", ""display_name"": ""Patrick Riley"", ""orcid"": ""https://orcid.org/0000-0002-4917-5827""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Patrick Riley"", ""raw_affiliation_strings"": [], ""raw_orcid"": ""https://orcid.org/0000-0002-4917-5827"", ""affiliations"": []}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5088276691"", ""display_name"": ""Manuela Veloso"", ""orcid"": ""https://orcid.org/0000-0001-6738-238X""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Manuela Veloso"", ""raw_affiliation_strings"": [], ""raw_orcid"": null, ""affiliations"": []}]",
AAAI,2000,"""Small-World"" Networks of Mobile Robots.",Stergios I. Roumeliotis; Maja J. Mataric,1093,DBLP_0000194,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W1502052164,,Small-World Networks of Mobile Robots,2000-07-30,2000.0,8.0,,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5025573831"", ""display_name"": ""Stergios I. Roumeliotis"", ""orcid"": ""https://orcid.org/0009-0001-3056-0426""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Stergios I. Roumeliotis"", ""raw_affiliation_strings"": [], ""raw_orcid"": ""https://orcid.org/0009-0001-3056-0426"", ""affiliations"": []}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5010248533"", ""display_name"": ""Maja J. Matarić"", ""orcid"": ""https://orcid.org/0000-0001-8958-6666""}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Maja J. Matarić"", ""raw_affiliation_strings"": [], ""raw_orcid"": ""https://orcid.org/0000-0001-8958-6666"", ""affiliations"": []}]",
AAAI,2000,Towards Approximately Optimal Poker.,Jiefu Shi; Michael L. Littman,1094,DBLP_0000195,1.0,1.0,1.0,1.0,matched,1.0,https://openalex.org/W1532934306,,Towards Approximately Optimal Poker,2000-07-30,2000.0,0.0,National Conference on Artificial Intelligence,article,"[{""author_position"": ""first"", ""author"": {""id"": ""https://openalex.org/A5065309268"", ""display_name"": ""Jiefu Shi"", ""orcid"": null}, ""institutions"": [], ""countries"": [], ""is_corresponding"": false, ""raw_author_name"": ""Jiefu Shi"", ""raw_affiliation_strings"": [], ""raw_orcid"": null, ""affiliations"": []}, {""author_position"": ""last"", ""author"": {""id"": ""https://openalex.org/A5009722403"", ""display_name"": ""Michael L. Littman"", ""orcid"": ""https://orcid.org/0000-0002-5596-1840""}, ""institutions"": [{""id"": ""https://openalex.org/I170897317"", ""display_name"": ""Duke University"", ""ror"": ""https://ror.org/00py81415"", ""country_code"": ""US"", ""type"": ""education"", ""lineage"": [""https://openalex.org/I170897317""]}], ""countries"": [""US""], ""is_corresponding"": false, ""raw_author_name"": ""Michael L. Littman"", ""raw_affiliation_strings"": [""Duke University""], ""raw_orcid"": ""https://orcid.org/0000-0002-5596-1840"", ""affiliations"": [{""raw_affiliation_string"": ""Duke University"", ""institution_ids"": [""https://openalex.org/I170897317""]}]}]",
